"Последние обновление( полный провал ! Все время пишет ,что ""что пошло не так !"" . Пользоваться невозможно ."|1|2023-11-06,18:52:00|kz|GooglePlay|NEGATIVE|"[-0.04508893,0.15566243,0.04224035,-0.0518426,-0.08867434,0.12684447,-0.16971779,0.15980385,0.0339302,0.10774168,0.0481266,-0.13833393,0.02689979,-0.09735186,0.02378748,0.07388148,0.01015955,0.05360605,0.03527899,-0.08590007,0.04341298,0.25647172,0.08902127,-0.01799811,0.01196016,0.13431288,0.12990507,0.11808163,-0.18227926,-0.0042917,0.03011187,-0.003721,0.0083039,-0.1221568,0.18430547,-0.059429,-0.07361528,0.08594428,0.04775479,0.01617167,-0.11033574,-0.01513903,0.02461163,0.2128411,-0.03145216,-0.04591973,-0.16322935,0.07512563,0.05740805,-0.00336656,0.1639212,-0.02391495,0.1219639,-0.00951514,-0.00402268,-0.14786248,-0.0355165,0.04960485,-0.01322566,0.04556397,0.07910012,0.05956973,0.07009484,-0.07024565,0.13280042,-0.09660944,-0.02908704,0.1898754,0.13449055,0.06228986,-0.01259326,0.23003411,-0.05539159,-0.11675465,-0.1353351,-0.05894261,0.12142917,-0.15205705,0.13956095,0.07859597,0.02352317,0.0754812,0.10747599,0.3181853,0.0560886,-0.00832179,-0.01498362,-0.03857126,0.0047861,0.05153378,0.0521259,-0.09019575,-0.03411205,0.06066949,-0.01810263,0.07441841,-0.0207698,-0.05286092,0.1440203,-0.0443115 ]"
Последние 2 дня не работает, решите проблему.|2|2023-11-06,18:28:39|kz|GooglePlay|NEGATIVE|"[-0.04597096,0.15564239,0.04256485,-0.05074911,-0.08912604,0.12717801,-0.16899917,0.16020635,0.0342596,0.10733499,0.04921846,-0.1383175,0.02681514,-0.09779414,0.02322965,0.07390217,0.01026803,0.05441163,0.03510267,-0.08463468,0.043286,0.25709027,0.08758573,-0.01787948,0.01117528,0.1345628,0.1306384,0.11913699,-0.18298465,-0.00494429,0.03092234,-0.00329492,0.00905062,-0.1218963,0.18416211,-0.05915331,-0.07289882,0.08588074,0.0471746,0.01588587,-0.11087947,-0.015542,0.02406764,0.21300983,-0.03142677,-0.04655146,-0.16308309,0.07476342,0.05715729,-0.00417885,0.16412577,-0.02358659,0.12206086,-0.00979019,-0.00398851,-0.14904323,-0.03613023,0.05071609,-0.01231718,0.04570764,0.07788641,0.05909982,0.06867436,-0.06903356,0.13202181,-0.09705834,-0.0285796,0.18943477,0.13520177,0.06177788,-0.01189947,0.22915702,-0.05598625,-0.11697188,-0.13472827,-0.05908766,0.12170406,-0.15217832,0.13875782,0.07861356,0.02240427,0.07570768,0.10717152,0.31861454,0.05479246,-0.00762285,-0.01434009,-0.03857026,0.00411003,0.051398,0.05174129,-0.09097499,-0.03359068,0.05998155,-0.01752787,0.07471971,-0.02085167,-0.05310462,0.14418277,-0.04434869]"
"К сожалению, после последнего обновления пользоваться приложением невозможно. ""Что-то пошло не так"". И так каждый раз, когда заходишь на страничку товара."|1|2023-11-06,14:31:43|kz|GooglePlay|NEGATIVE|"[-0.04512325,0.15569802,0.04230735,-0.05182617,-0.08875253,0.12676631,-0.16969256,0.1596572,0.03405063,0.10769979,0.04816028,-0.1385749,0.02703987,-0.09727842,0.02379253,0.07397832,0.01014048,0.05349312,0.0353234,-0.08579275,0.04322348,0.2563512,0.08914413,-0.01812555,0.01174957,0.13430409,0.13003705,0.11783253,-0.1821235,-0.00451835,0.02997428,-0.00352741,0.00842355,-0.12201764,0.18436481,-0.05947037,-0.07352609,0.08611403,0.0480189,0.01611252,-0.11042372,-0.01508716,0.02438193,0.21283928,-0.03132835,-0.04562531,-0.16323572,0.07511105,0.05760747,-0.0031847,0.16400222,-0.02401843,0.12179627,-0.00955333,-0.00443442,-0.14769933,-0.03538955,0.0496133,-0.01332999,0.04558526,0.07876883,0.05960619,0.07020261,-0.07014641,0.13278614,-0.09672304,-0.02874961,0.19005959,0.13467596,0.06200522,-0.01271051,0.23026882,-0.05509993,-0.11650877,-0.13532597,-0.05869305,0.12142225,-0.15198858,0.13983351,0.07871783,0.02380488,0.07551801,0.10759156,0.3182822,0.05583578,-0.00845925,-0.01521688,-0.03862596,0.00427165,0.05148004,0.05204142,-0.08992116,-0.03408105,0.06050112,-0.01823787,0.07471269,-0.02086518,-0.05292062,0.14404672,-0.04434206]"
Не обновляется на huawei|1|2023-11-06,13:01:46|kz|GooglePlay|NEUTRAL|"[ 0.02682632,0.06045965,0.02465628,-0.05420807,0.0531317,0.10317095,-0.08783074,0.00629852,0.01255561,0.0827441,0.06871796,-0.02276818,0.01232683,-0.0832897,0.03262367,0.02338663,-0.07171624,0.00812995,0.09922566,-0.12655888,-0.07512921,0.20409018,0.06391993,-0.03269805,0.04643808,-0.00196188,0.02059866,0.07999118,-0.0217151,0.07755316,0.01574931,-0.00869263,-0.04527289,0.02237115,0.07905427,-0.00546422,-0.01209944,0.02406617,0.10396288,-0.05107827,-0.01967265,0.00899258,0.01998276,0.15899968,-0.00170187,-0.00877492,-0.0515153,0.0091184,0.02287473,0.00716222,0.05727695,-0.06156927,0.04502548,0.0744845,0.04070745,-0.07461333,-0.03799874,0.05595149,0.06173284,-0.05025658,0.10252906,-0.01970999,0.07598256,0.00602661,0.13694587,-0.00270045,-0.09762497,0.03406997,-0.03579583,0.04889559,-0.02804378,0.19169565,-0.04035138,-0.07877117,-0.05619202,-0.04411156,0.13603358,-0.1608895,0.08710164,0.08945128,-0.06948028,-0.04024595,0.03305954,0.19541395,0.09290027,-0.09753416,-0.03854204,0.00370755,0.02725611,0.03154049,0.02775623,-0.05034693,0.00228834,-0.0111727,-0.10158603,-0.01141827,0.03681005,-0.12191932,0.06308111,-0.06498146]"
Не открывается. Пишет, что что-то пошло не так. И так уже несколько дней. Помогите пожалуйста.|3|2023-11-06,12:22:02|kz|GooglePlay|NEGATIVE|"[-0.0452401,0.15555982,0.04214864,-0.05170415,-0.08854004,0.12691005,-0.17018126,0.1598784,0.03388299,0.10755328,0.04800921,-0.13802892,0.02662292,-0.09770518,0.02392101,0.07385533,0.00999419,0.05352786,0.0353481,-0.08584835,0.04370518,0.25645205,0.08905236,-0.01816675,0.01203785,0.1342942,0.12998305,0.1181855,-0.18221113,-0.00380951,0.03016071,-0.00356971,0.00806839,-0.12197365,0.18437533,-0.05954975,-0.07389303,0.08545097,0.04774432,0.01579615,-0.10999539,-0.01535174,0.02503113,0.2126344,-0.03153761,-0.04604247,-0.16336454,0.07558345,0.05755972,-0.00325033,0.16421704,-0.02430172,0.12222322,-0.00989144,-0.00368241,-0.14751874,-0.03527149,0.04987224,-0.0133272,0.04544184,0.07914392,0.05962997,0.07039828,-0.07025375,0.13233839,-0.09613717,-0.02892567,0.19010784,0.13423346,0.06255554,-0.01267196,0.23000579,-0.05529828,-0.11647619,-0.13570915,-0.05907094,0.1215529,-0.15186255,0.13942127,0.07864823,0.02339855,0.07549942,0.10763861,0.31803104,0.05596539,-0.00804731,-0.01500863,-0.03843435,0.00432272,0.05196136,0.05265317,-0.09024607,-0.03417013,0.06073179,-0.01807815,0.07404756,-0.02084503,-0.05321402,0.14412169,-0.04442308]"
Хороший магазин, огромный выбор косметики, парфюмерии, уходовых средств и т.д.|5|2023-11-06,11:29:07|kz|GooglePlay|POSITIVE|"[-0.045863,0.15555523,0.04121517,-0.05115913,-0.08809709,0.12612784,-0.16925913,0.16014186,0.03304693,0.10791291,0.04831624,-0.13824494,0.02704678,-0.09833956,0.02422918,0.07353713,0.01066636,0.05386763,0.03538724,-0.08581696,0.04330016,0.25614336,0.08961181,-0.01775754,0.01106722,0.13434479,0.13012716,0.11886859,-0.18320179,-0.00373902,0.03094085,-0.00350704,0.00811897,-0.12261229,0.18393898,-0.06127026,-0.07399078,0.08476885,0.04855156,0.01553153,-0.10915786,-0.01515341,0.02456994,0.21314473,-0.03190671,-0.04650877,-0.16382116,0.07574689,0.05753832,-0.00388894,0.16371123,-0.0249038,0.12294815,-0.01052548,-0.00327552,-0.14889847,-0.03555259,0.04919209,-0.01323921,0.04602023,0.07932566,0.05879992,0.06937324,-0.06980427,0.13153535,-0.09587292,-0.02964407,0.18933433,0.13406277,0.06295191,-0.01262826,0.22928418,-0.05568248,-0.1164953,-0.13486238,-0.05878026,0.12203053,-0.15242584,0.13833149,0.07905412,0.0236984,0.07574573,0.10632425,0.31877062,0.05618753,-0.00756175,-0.01483205,-0.0381716,0.00425265,0.05221273,0.05288499,-0.09033245,-0.03325623,0.06092737,-0.01877992,0.07538763,-0.0211597,-0.05224252,0.14346674,-0.04378539]"
"Ошибка ""что-то пошло не так"". Приложение не работает уже несколько дней."|1|2023-11-06,11:00:57|kz|GooglePlay|NEGATIVE|"[-0.04504433,0.15613002,0.04234908,-0.05198383,-0.08860182,0.12696858,-0.17017618,0.15957473,0.03444028,0.10718773,0.04804563,-0.13814382,0.02651317,-0.09732756,0.02407601,0.07363833,0.00953219,0.0532211,0.03529339,-0.08546899,0.0434333,0.2559802,0.08933055,-0.0185251,0.01176923,0.13427444,0.12986328,0.11775433,-0.1823528,-0.00404341,0.02981356,-0.00327886,0.00817326,-0.12145531,0.18439256,-0.05903402,-0.07348721,0.0852379,0.04795894,0.01564856,-0.11034349,-0.01497829,0.02461316,0.21329911,-0.03080124,-0.04550169,-0.16337208,0.07560977,0.05773177,-0.00304189,0.16415957,-0.02411168,0.12182599,-0.00942372,-0.00431264,-0.14719354,-0.03529051,0.05025187,-0.01323351,0.04549397,0.07838275,0.05916918,0.07118031,-0.07080736,0.13235566,-0.09657054,-0.02964065,0.19034444,0.13419925,0.06158356,-0.01265753,0.23053275,-0.05536167,-0.11636316,-0.13578562,-0.05907405,0.12164531,-0.15233192,0.14041308,0.07898782,0.02361132,0.07546618,0.10822839,0.31773788,0.055783,-0.00764378,-0.01563673,-0.03819685,0.00365312,0.05192359,0.05209265,-0.08998437,-0.03431253,0.06031189,-0.01830478,0.07429713,-0.02088393,-0.05343387,0.14375342,-0.04447231]"
А приложение будет работать?|1|2023-11-06,10:50:33|kz|GooglePlay|NEUTRAL|"[-0.04444375,0.15646304,0.04283048,-0.05189312,-0.08930361,0.12654898,-0.169815,0.15987135,0.03470351,0.10681815,0.04797883,-0.13790232,0.02645611,-0.09679051,0.02431924,0.07326508,0.00944647,0.05295622,0.03559648,-0.08592981,0.04320422,0.2558393,0.08915041,-0.01872494,0.01175422,0.13430622,0.12999994,0.11712638,-0.18170086,-0.0044139,0.02963668,-0.00320043,0.00849144,-0.12182742,0.18524806,-0.05871464,-0.07323588,0.08511341,0.04813088,0.01535525,-0.11034975,-0.01487171,0.02434971,0.21354313,-0.03050667,-0.04485071,-0.16372007,0.0754641,0.05777625,-0.00325484,0.16418366,-0.02373722,0.12096639,-0.0085432,-0.004818,-0.14674425,-0.03524705,0.05036057,-0.01337018,0.04536866,0.07789277,0.05920588,0.07168572,-0.07147369,0.13233489,-0.09665541,-0.02988083,0.19059682,0.13420916,0.06113961,-0.01334763,0.23128939,-0.05494443,-0.11647289,-0.13585919,-0.05873631,0.12162346,-0.15250222,0.14073032,0.07898461,0.02398391,0.07568607,0.10851802,0.31766534,0.05596446,-0.00829394,-0.01582252,-0.0385086,0.00350944,0.05186538,0.05157845,-0.08957082,-0.03457299,0.0602392,-0.01813202,0.07496639,-0.02062503,-0.05334387,0.14323801,-0.04430486]"
не работает, виснет, нельзя товар добавить в избранное|1|2023-11-06,10:02:13|kz|GooglePlay|NEGATIVE|"[-0.0454533,0.15586127,0.0421438,-0.05154451,-0.08933481,0.12639652,-0.1698038,0.15936773,0.03399788,0.10738826,0.04871998,-0.13788645,0.02664346,-0.09799521,0.02443597,0.07280226,0.01012056,0.05338836,0.03569275,-0.08585001,0.04357797,0.25608626,0.08858179,-0.01935939,0.01160937,0.13452986,0.13016476,0.11835378,-0.18191545,-0.00402828,0.03013746,-0.00366424,0.00773529,-0.12300754,0.18487516,-0.0596143,-0.07425995,0.08568423,0.04814763,0.0152759,-0.109974,-0.01532456,0.0251604,0.21251583,-0.03213126,-0.0459694,-0.16398606,0.076146,0.05783314,-0.00304353,0.16377015,-0.02449634,0.12173457,-0.0105296,-0.00372798,-0.1476078,-0.03545754,0.05040922,-0.01327599,0.04528986,0.0784791,0.05969722,0.06957298,-0.06938914,0.13246669,-0.09587244,-0.02820368,0.18970315,0.13479106,0.06226689,-0.01256713,0.23013048,-0.05492415,-0.11614156,-0.13494389,-0.05856136,0.12114807,-0.15189731,0.13938056,0.07868352,0.02301368,0.07625686,0.10708689,0.3191213,0.05581743,-0.00836956,-0.01529571,-0.03858423,0.00396728,0.05215682,0.05211269,-0.08994365,-0.0342975,0.06184451,-0.01811029,0.07474245,-0.02097473,-0.05323332,0.14336295,-0.04420658]"
Не могу зайти в приложение. Постоянно выходит - что то пошло не так, повторите попытку позже|1|2023-11-06,09:24:43|kz|GooglePlay|NEGATIVE|"[-0.04502786,0.15590549,0.0421656,-0.05191677,-0.08858588,0.12677126,-0.16989782,0.16003533,0.03402805,0.10748806,0.04815773,-0.13817725,0.02695425,-0.09775724,0.02397943,0.07360806,0.00982427,0.05333882,0.03519059,-0.08575031,0.04317528,0.25608268,0.08944357,-0.01814581,0.01172388,0.1345278,0.129841,0.11774988,-0.18223698,-0.00412543,0.02968556,-0.0034306,0.00817827,-0.12181395,0.18455018,-0.05946676,-0.07370166,0.08549541,0.04794443,0.0157388,-0.11003499,-0.01489957,0.0244883,0.21349722,-0.03111889,-0.04568604,-0.16322453,0.07541209,0.05755585,-0.00315416,0.16415536,-0.02420714,0.1217612,-0.00949416,-0.00400942,-0.14744607,-0.03506376,0.04965635,-0.0135184,0.0456986,0.07852444,0.05933457,0.07070813,-0.07048754,0.13256907,-0.09629719,-0.02968991,0.19027366,0.13417894,0.06198335,-0.01269409,0.23022279,-0.05514608,-0.11637995,-0.13555123,-0.05892369,0.12172113,-0.15213327,0.13992763,0.07867696,0.02366192,0.07537287,0.10790011,0.31787,0.05602154,-0.00809458,-0.0154261,-0.03854901,0.00387584,0.05168052,0.05219489,-0.08996908,-0.03409908,0.06074201,-0.01830133,0.07456734,-0.02093693,-0.05294811,0.14394788,-0.04447456]"
Пишет что то пошло не так Пачиму?!|1|2023-11-06,09:05:27|kz|GooglePlay|NEGATIVE|"[-0.04595933,0.15583587,0.04236215,-0.05252124,-0.08856019,0.12630759,-0.1693705,0.16016042,0.03412028,0.10762654,0.04751516,-0.13800654,0.02620771,-0.09742575,0.02344701,0.07279363,0.00918672,0.05425032,0.0351523,-0.08560622,0.04446464,0.25697505,0.08962112,-0.01769082,0.0127212,0.13419643,0.12951945,0.1187766,-0.18172847,-0.00322888,0.03083572,-0.0037246,0.00781242,-0.12277409,0.18419878,-0.06028929,-0.07421121,0.08569817,0.04776388,0.01585418,-0.10982339,-0.0150732,0.02533644,0.2120692,-0.03176378,-0.04662866,-0.16236201,0.07623999,0.05770102,-0.00284334,0.16343829,-0.02431808,0.12142341,-0.01028372,-0.00352866,-0.14664678,-0.03480531,0.04926954,-0.0132892,0.04629418,0.07941919,0.06011868,0.07019639,-0.07046068,0.13225064,-0.0962741,-0.02847264,0.19072792,0.1338989,0.06147962,-0.01265162,0.22941682,-0.05586042,-0.11718971,-0.13603996,-0.05878433,0.12144443,-0.15245786,0.13993786,0.07875877,0.02397358,0.07498109,0.10720028,0.31869832,0.05655995,-0.00851304,-0.01532889,-0.03885403,0.00479869,0.05142893,0.0532888,-0.09052114,-0.03424918,0.06060556,-0.01830264,0.07450874,-0.02151162,-0.05348219,0.14334713,-0.04476623]"
Не работает|1|2023-11-06,08:31:35|kz|GooglePlay|NEGATIVE|"[-0.04528369,0.1565751,0.04230301,-0.05211287,-0.08882173,0.1264104,-0.1698354,0.16012852,0.03504868,0.10666367,0.04814048,-0.13741493,0.02649389,-0.09774143,0.02492565,0.072743,0.00955278,0.05295492,0.03600681,-0.08576424,0.04363085,0.25615638,0.08907732,-0.01936865,0.01152857,0.13436832,0.13062309,0.11819375,-0.18267834,-0.00366048,0.03061677,-0.00230148,0.00789626,-0.12221453,0.18496042,-0.05878562,-0.07434067,0.08465704,0.04768499,0.01524498,-0.10975666,-0.0150987,0.02462222,0.21278326,-0.03168808,-0.04608348,-0.16398336,0.07596277,0.05753045,-0.00312662,0.16378585,-0.02410065,0.1211009,-0.01015761,-0.00424888,-0.14755148,-0.03581223,0.05123989,-0.0131529,0.04491476,0.0773867,0.05891227,0.0706232,-0.07085118,0.13182865,-0.09616044,-0.0288847,0.18987164,0.1343683,0.06109766,-0.01276877,0.23077449,-0.05497155,-0.11632239,-0.13506901,-0.05838704,0.12170202,-0.15254898,0.14024475,0.07887166,0.02333857,0.07605118,0.10793501,0.31791493,0.05627144,-0.0077076,-0.0157006,-0.03802687,0.00365695,0.05234085,0.05169017,-0.09038133,-0.0343958,0.06143204,-0.01764203,0.0747584,-0.02048222,-0.05319573,0.14327662,-0.0438695 ]"
Приложение не работает, невозможно найти и посмотреть товары, Что-то пошло не так🤨. Приложение не обновляла После последнего обновления всё время просит подтверждение адреса доставки, избранные товары не показывает количество, большая часть вообще изчезла|1|2023-11-06,07:57:15|kz|GooglePlay|NEGATIVE|"[-0.04530331,0.1557283,0.04221663,-0.05183708,-0.088895,0.12615088,-0.16992044,0.1597076,0.0342191,0.1074867,0.04859101,-0.13811965,0.02711823,-0.09772247,0.0238473,0.07335947,0.00969587,0.05356691,0.03554387,-0.08578847,0.04329824,0.25656632,0.08870967,-0.01830527,0.01176916,0.13445657,0.13018106,0.11795531,-0.182341,-0.00433175,0.03004156,-0.00357813,0.00823754,-0.12218237,0.18420145,-0.05994952,-0.07355698,0.08560885,0.04806611,0.01576094,-0.11026973,-0.01512606,0.02463742,0.21293394,-0.03161719,-0.04611845,-0.16367918,0.07557284,0.05760097,-0.00314482,0.16413656,-0.02404438,0.12207921,-0.00972345,-0.0043403,-0.14773144,-0.03541018,0.04991662,-0.01310392,0.04547234,0.07832722,0.05958141,0.07005478,-0.06969131,0.13245045,-0.0963117,-0.02899643,0.19010258,0.13441269,0.06220398,-0.01268719,0.23005685,-0.05512759,-0.11636424,-0.13522424,-0.05865847,0.12171682,-0.15184325,0.13948163,0.07880402,0.02344839,0.07549538,0.107352,0.31835556,0.05562131,-0.00827083,-0.01526321,-0.03858409,0.00394468,0.05164021,0.05228106,-0.09002028,-0.03401658,0.06092549,-0.01799577,0.07496489,-0.02088153,-0.05280166,0.14403151,-0.04420342]"
Не могу найти товары. Написано что-то пошло не так.|1|2023-11-06,05:08:50|kz|GooglePlay|NEGATIVE|"[-0.04545459,0.15589674,0.04196241,-0.05163103,-0.08875283,0.12614124,-0.16977301,0.15991798,0.03356887,0.10764282,0.04799065,-0.13791323,0.02655973,-0.09807759,0.02369424,0.0732733,0.00999554,0.05341057,0.03562161,-0.08523919,0.0432108,0.2564431,0.08895481,-0.01849795,0.01177402,0.13447492,0.13031055,0.11809788,-0.18257786,-0.00418405,0.0298923,-0.0029831,0.00812053,-0.12232774,0.18440214,-0.06014595,-0.07381248,0.08571275,0.0481077,0.01585811,-0.10998708,-0.01524064,0.02455207,0.21294785,-0.03141481,-0.04618635,-0.16340831,0.0753084,0.0575833,-0.00304394,0.16372688,-0.0240336,0.12226758,-0.01029923,-0.00423439,-0.1477559,-0.03514157,0.05005435,-0.01351887,0.04547132,0.07862927,0.05952946,0.06998567,-0.06968151,0.13235879,-0.09592262,-0.02890945,0.19005083,0.1345985,0.06177583,-0.01246011,0.23001628,-0.05467501,-0.11622778,-0.1353788,-0.05862954,0.12130586,-0.15194511,0.13934541,0.07868215,0.02343371,0.07549401,0.1072228,0.31887722,0.05567669,-0.00862149,-0.0153054,-0.0388667,0.00381886,0.05212935,0.05238711,-0.09050348,-0.03414935,0.06082428,-0.01801956,0.07503816,-0.02080621,-0.05289379,0.14379542,-0.04424061]"
Андроид. Заходишь в приложение, выбираешь категорию, доходишь до списка непосредственно товаров- и все зависает намертво. В итоге приложением невозможно пользоваться.|1|2023-11-05,19:06:27|kz|GooglePlay|NEGATIVE|"[-0.04514659,0.15521452,0.04225662,-0.05236208,-0.08886696,0.1258031,-0.16984704,0.1598882,0.03437811,0.1066243,0.04774024,-0.13857684,0.02797102,-0.09782486,0.02431905,0.07327609,0.01012005,0.05299372,0.03532396,-0.08527468,0.04307296,0.25577438,0.08838906,-0.01740385,0.01141284,0.13470763,0.12999986,0.11780954,-0.18302988,-0.00494027,0.02996459,-0.00360266,0.00807772,-0.12197363,0.18357673,-0.06109622,-0.07321022,0.08519763,0.04753201,0.01586426,-0.11048868,-0.01552799,0.02467714,0.21303189,-0.03187093,-0.04627721,-0.16359147,0.07559611,0.05742238,-0.00216391,0.16417006,-0.02381644,0.12162279,-0.0100418,-0.00402714,-0.14858162,-0.03589084,0.05030636,-0.01318846,0.04573551,0.07896798,0.05879229,0.06917781,-0.07001155,0.13199896,-0.09647515,-0.02842557,0.18980767,0.1357028,0.06145894,-0.01316177,0.23030521,-0.05480526,-0.11609777,-0.13602339,-0.05811574,0.12112731,-0.15173653,0.13981715,0.0795446,0.02362797,0.07642807,0.10597521,0.31865445,0.05617689,-0.00832745,-0.01506811,-0.03891414,0.00360301,0.05143728,0.05242744,-0.09004792,-0.03447374,0.06058848,-0.01840703,0.07520196,-0.02075484,-0.05295379,0.14402409,-0.04415554]"
Пользовалась приложением, но последнее обновление установить не удалось (андройд). Приложение висит, загрузки нет. Телефон работает нормально, с другими приложениями проблем нет. Заказываю только через сайт. Приложение удалено.|1|2023-11-05,18:09:04|kz|GooglePlay|NEUTRAL|"[-0.04544538,0.15566407,0.04217216,-0.0518114,-0.08868805,0.12612599,-0.16972317,0.16001765,0.03413833,0.10732568,0.0487127,-0.13798988,0.02690058,-0.09729078,0.0240081,0.07351854,0.00964616,0.05380655,0.03559523,-0.08600667,0.04307486,0.25642812,0.08893914,-0.01810127,0.01183892,0.13418664,0.12993976,0.11804997,-0.1822258,-0.00426606,0.02991933,-0.0035567,0.00839821,-0.12220227,0.18448934,-0.05976434,-0.07359788,0.0854087,0.04785199,0.01552582,-0.11052852,-0.01544463,0.0245434,0.21297939,-0.03135268,-0.04626961,-0.1640256,0.07546899,0.05775319,-0.00334614,0.16379473,-0.0241191,0.12191638,-0.00935883,-0.00415493,-0.14754896,-0.03524093,0.05020237,-0.01295282,0.0455859,0.07811948,0.05923799,0.07039728,-0.07024378,0.132152,-0.09627711,-0.02904584,0.19011152,0.13450484,0.06203724,-0.01262685,0.23022762,-0.05521706,-0.11665724,-0.13518664,-0.05867587,0.12177148,-0.15181595,0.1397796,0.07881755,0.02339096,0.0755937,0.10747455,0.31842437,0.05585328,-0.00792959,-0.01533642,-0.03870196,0.00396638,0.05201877,0.05227824,-0.08976874,-0.03387266,0.06085594,-0.01818516,0.07504779,-0.02075683,-0.05281833,0.14379725,-0.0442174 ]"
Что за ошибка постоянно?!|1|2023-11-05,16:37:59|kz|GooglePlay|NEGATIVE|"[-0.04533777,0.15596941,0.04215122,-0.05182987,-0.08859296,0.12696105,-0.17001918,0.1597861,0.03428061,0.10660392,0.0486533,-0.13829136,0.02681006,-0.09768629,0.02391747,0.07375385,0.00961631,0.0532708,0.03527584,-0.08552103,0.04315633,0.25589728,0.0891069,-0.01817991,0.01164141,0.13463408,0.1291467,0.11829711,-0.18286571,-0.00420432,0.02960823,-0.00331077,0.00818923,-0.12182032,0.18363412,-0.05959556,-0.07286336,0.08512907,0.04784589,0.01580509,-0.1101364,-0.01499594,0.02482197,0.21368992,-0.03102462,-0.04582232,-0.16373254,0.07537638,0.05793105,-0.00312726,0.16384813,-0.02422886,0.12217316,-0.00984184,-0.00389007,-0.14807421,-0.03521437,0.05015455,-0.01278975,0.04582132,0.07853112,0.05915858,0.0710344,-0.07025053,0.13232014,-0.09666905,-0.03038193,0.1900613,0.13407654,0.06200363,-0.01273828,0.22998253,-0.05595881,-0.11624919,-0.13517883,-0.05940051,0.12150393,-0.15271366,0.13995112,0.07893474,0.02330212,0.07528859,0.10760793,0.3181175,0.05606886,-0.00722891,-0.01545695,-0.03802237,0.0040602,0.05178242,0.05237258,-0.08935352,-0.03422725,0.06110129,-0.01871734,0.07447125,-0.02101355,-0.05376664,0.14361092,-0.04451308]"
Я устала. Вроде все нормально, как только выхожу из приложения все перестаёт работать. ,,Что то пошло не так,, Я уже и обновляла и что я только не делала. Я не хочу 50-тый раз устанавливать это приложение. Очень разочаровали...|1|2023-11-05,16:16:55|kz|GooglePlay|NEGATIVE|"[-0.04550888,0.15592176,0.04218407,-0.05171784,-0.08876261,0.12624636,-0.16981952,0.16003288,0.03407345,0.10712738,0.04864235,-0.13814326,0.02689759,-0.09750441,0.02415823,0.07351422,0.00978379,0.05383059,0.03528763,-0.08581645,0.04313951,0.25628734,0.08893239,-0.01823166,0.01169858,0.13421085,0.13004258,0.11802512,-0.18246876,-0.00436169,0.03010377,-0.00374224,0.00828918,-0.12228204,0.18417071,-0.06014362,-0.07376304,0.08531085,0.04790325,0.01552369,-0.10989247,-0.01525277,0.02442277,0.21284583,-0.03150219,-0.04614646,-0.16381073,0.07546534,0.05789185,-0.00349177,0.16386233,-0.02422768,0.12200933,-0.00961161,-0.00381932,-0.14763375,-0.03508148,0.04982537,-0.01309167,0.04558895,0.0784725,0.05908087,0.07030576,-0.07001463,0.13210733,-0.09615922,-0.02938975,0.19019152,0.13455065,0.0621792,-0.01279422,0.23019095,-0.05528662,-0.11638755,-0.13529643,-0.05887333,0.12180917,-0.15222861,0.13969542,0.07889786,0.02356249,0.07539058,0.10723715,0.31845945,0.05589115,-0.00804371,-0.01528929,-0.03850549,0.00413599,0.05204195,0.05229747,-0.08947489,-0.03374066,0.06108283,-0.01831709,0.07516493,-0.02092104,-0.0529944,0.14373651,-0.04407137]"
Постоянно какая-то ошибка и невозможно зайти в приложение... Каждый раз приходится удалять и заново качать|1|2023-11-05,13:42:31|kz|GooglePlay|NEGATIVE|"[-0.04535024,0.15590665,0.04214609,-0.05190657,-0.08881683,0.12641092,-0.16961326,0.15999548,0.03446049,0.10700602,0.04839393,-0.13825324,0.02706167,-0.09747943,0.02412934,0.07342378,0.00972142,0.05342336,0.03561216,-0.08600989,0.04308135,0.25631207,0.08916486,-0.01851975,0.01180915,0.13478585,0.12983301,0.11799438,-0.18206137,-0.00436294,0.02990433,-0.00377448,0.00834935,-0.12205902,0.18429796,-0.05970545,-0.07344554,0.08545289,0.04802879,0.01566436,-0.1099915,-0.0150186,0.02478427,0.21322963,-0.03152627,-0.04591162,-0.16363259,0.07565721,0.05784978,-0.00318594,0.16385816,-0.02416821,0.12205397,-0.00972973,-0.00405361,-0.14754598,-0.03495792,0.0498996,-0.01314335,0.045757,0.07842253,0.05937744,0.07064958,-0.07028738,0.1323808,-0.09616141,-0.02952547,0.19021006,0.13413472,0.06223373,-0.01271101,0.23016842,-0.05547278,-0.11657996,-0.13548662,-0.05888619,0.1217363,-0.15211384,0.13984619,0.07864118,0.02357925,0.07551519,0.10755413,0.31812218,0.05586072,-0.00799433,-0.01539938,-0.03842188,0.00389447,0.05140538,0.05228109,-0.08969807,-0.03419119,0.06102536,-0.01848853,0.07454649,-0.02084291,-0.05324408,0.14373595,-0.04432224]"
